Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Sri Lanka,LKA,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,414000,315000,384000,409000,465000,445000,397000,457000,583000,681000,669000,689000,592000,526000,538000,766000,976000,1133000,1415000,1665000,1993000,2168000,2248000,2521000,2027000,540000,..,..,..
Sri Lanka,LKA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,504000,494000,531000,518000,497000,524000,505000,533000,561000,680000,727000,757000,862000,966000,963000,1122000,1239000,1269000,1262000,1311000,1356000,1448000,1439000,1476000,1441000,305000,..,..,..
Sri Lanka,LKA,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.5,..,..,..,1.7,..,..,1.1,..,..,..,..
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,16.431,16.592,16.753,16.916,17.014,17.11,17.207,17.304,17.402,17.5,17.598,17.697,17.796,17.896,17.996,18.097,18.198,18.299,18.401,18.504,18.607,18.676,18.66,18.644,18.629,18.613,18.597,18.582,18.566,18.551,18.535,18.52,18.504,18.489,18.473,18.458,18.442,18.427,18.411,18.396,18.38,18.365,18.349,18.334,18.319,18.303,18.288,18.272,18.257,18.242,18.226,18.211,18.196,18.198,18.218,18.256,18.311,18.384,18.476,18.585,18.713,18.86,19.026,19.211
St. Kitts and Nevis,KNA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14261.8865323689,14028.3974514399,14499.2327843265,15281.0926604747,15879.0070217473,16517.8893520783,17261.103376397,18202.8903700519,17879.2082701669,18209.9310498558,19758.3775825137,20558.9518560665,20714.911509037,19828.536815399,20554.9916231521,22485.5762134588,23120.2301464511,23189.3357764904,25704.473344725,24767.5611149276,24717.2951730521,25022.914811248,24815.2094734243,26210.1472808597,28127.7170977223,28322.368920715,29437.4355771127,29504.327186016,30110.5769312283,30994.8868193018,26274.3399087492,26420.3363822552,29169.2597186298,30108.188136163
St. Kitts and Nevis,KNA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.4595834804095,46.6131527014774,46.7525201021578,46.904330719519,47.0542948615636,47.2215012832713,47.4468756782353,47.7028933294093,47.9490909852108,48.1136676456881,47.6043809417913,46.2603039309146,44.7586455331412,43.3734531276488,42.1241388702886,41.0150954144118,40.0388660265204,39.1941013909434,38.479678818346,37.8980082258884,37.2995800171706,36.5795171466487,35.9033976725709,35.3880822995035,35.0035394053799,34.7123518454803,34.4947360882332,34.3417353485355,34.2662842898803,34.2481459797034,34.2491879121961,34.062207093878,33.5427872860636,32.9014512685028,32.2924727086582,31.7097532314924,31.1537792215326,30.6421871241882,30.1714880003617,29.7308451662558,29.318536767779,28.8221287144861,28.1666090264569,27.4377833536145,26.7005871681748,26.0029320178489,25.3946750864018,24.8952461980219,24.4807074466393,24.0946147420511,23.7073602936523,23.3262927818585,22.895845119115,22.3954026357384,21.884514380774,21.4134756225152,21.027465341355,20.7154890081719,20.4560206025837,20.2445951185773,20.0272865613685,19.7735603331478,19.5068981797199,19.2304470736049
St. Kitts and Nevis,KNA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.08648,4.33125,9.50016,13.9975,18.8967,20.5541,23.7088,27.7091,31.1659,26.8737,27.6402,28.2564,29.7692,34.7782,30.1179,62.2147,34.8473,43.4039,45.9569,43.0255,46.7447,..
St. Kitts and Nevis,KNA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,1427,..,..
St. Kitts and Nevis,KNA,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,203000,172000,194000,250000,226000,247000,334000,240000,247000,383000,365000,350000,379000,533000,548000,624000,723000,666000,695000,818000,1036000,1055000,1194000,1278000,1107000,301399.993896484,..,..,..
St. Kitts and Nevis,KNA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,27.644,28.269,28.903,29.545,30.197,30.855,31.521,32.196,32.878,33.567,34.141,34.317,34.495,34.672,34.849,35.027,35.206,35.385,35.564,35.744,35.882,35.754,35.626,35.498,35.37,35.243,35.116,34.989,34.862,34.735,34.609,34.474,34.283,34.093,33.904,33.715,33.526,33.339,33.151,32.965,32.778,32.598,32.455,32.312,32.17,32.028,31.886,31.744,31.603,31.463,31.322,31.182,31.062,30.964,30.885,30.827,30.79,30.773,30.776,30.799,30.843,30.906,30.991,31.096
St. Lucia,LCA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16325.9415228259,16163.8447081786,17192.9063281655,17040.053365275,17086.3858491421,17181.172105239,17497.1354661663,17209.6984984277,18128.2042025948,18447.5663917462,18312.6097223869,17568.0064700921,17509.7857047659,18116.7704252931,19292.34818124,19079.9417001836,20130.0534870841,20342.5123765676,21215.3382612397,20480.0821981014,20397.7715059496,21130.7925725872,20988.4488398415,20466.6657091942,20679.7152228895,20604.2962391376,21215.1522518168,21839.2982811342,22378.1728890491,22145.3079192925,16657.7297690262,18651.8731999561,21998.0457093625,22650.1674485973
St. Lucia,LCA,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.2671986115583,46.8286950944088,47.3644662584534,47.8658825761169,48.3321781997634,48.7580392480211,49.1240853596396,49.4154035252099,49.6232588483125,49.7342650460115,49.4941313415462,48.9561611544023,48.4078078472998,47.8483260647375,47.2988550261754,46.8048467671776,46.3659888116451,45.9496468345105,45.5429014370044,45.1371769383698,44.7144278279743,44.2257795066521,43.7047074532365,43.2274088001838,42.8089676898285,42.4166296299086,42.0077961864705,41.5846615002193,41.1533288379087,40.6997896145782,40.15291529926,39.5148629118623,38.6835814779402,37.6899031262723,36.733494286388,35.8278415207289,34.9635316200014,34.1213477942028,33.2995441649932,32.5416810158257,31.7996865203762,30.9822626694107,30.1354454123777,29.3247631810557,28.5489439170964,27.785386264213,27.020565328784,26.263147840829,25.5347736332574,24.8509760589319,24.068798081142,23.2169879549567,22.472620780481,21.8245357903419,21.2272637561605,20.6487760714713,20.1155240386932,19.6609346733385,19.2683036517359,18.9060019542679,18.5729469165042,18.2937520699799,18.0390030996761,17.7460874003473
St. Lucia,LCA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,..,..,..,..,..,..,..,..
St. Lucia,LCA,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.859022,2.3137,4.23089,4.30631,6.60356,9.19802,10.9414,11.9896,12.4213,14.238,14.2494,16.1935,16.2523,16.958,18.049,18.2271,8.8849,19.9725,10.6754,13.5719,..
St. Lucia,LCA,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,2301,..,..
St. Lucia,LCA,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,407000,422000,563000,629000,666000,727000,747000,648000,683000,791000,720000,670000,905000,925000,982000,984000,950000,889000,921000,987000,1031000,948000,1064000,1165000,1220000,432500,..,..,..
St. Lucia,LCA,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,LCA,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.4,..,..,..,..,..,..,..,..
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.46,21.696,21.934,22.174,22.416,22.66,22.905,23.153,23.403,23.654,23.907,24.162,24.419,24.677,24.938,25.2,25.465,25.73,25.998,26.268,26.54,26.812,27.087,27.364,27.643,27.923,28.205,28.488,28.774,29.061,29.349,29.572,29.369,29.167,28.965,28.765,28.565,28.366,28.168,27.971,27.774,27.473,26.329,25.216,24.133,23.085,22.068,21.084,20.131,19.213,18.45,18.45,18.45,18.461,18.482,18.515,18.558,18.612,18.678,18.754,18.841,18.94,19.05,19.172
St. Martin (French part),MAF,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,44.7938081992986,45.1033348990136,45.2318559872394,45.2254641909814,45.0278611230176,44.4800827728919,43.7549563838224,43.086513033623,42.9143169001273,43.1228412009565,43.2781799379524,43.4362934362934,43.5475956820412,43.5648295635553,43.466459868166,43.0996919840733,42.5349865854543,41.9085682232506,41.2028542303772,40.3328050713154,39.281121399177,38.0659340659341,35.5029585798817,32.4781659388646,30.3519061583578,28.9677994145348,28.1424810793024,27.751402675874,27.6361320454304,27.6160967171669,28.0886692501867,29.0245684855234,29.8290024280622,30.4077271561672,30.7714562875474,30.9036860879905,30.8157921583296,30.5049746574057,29.9429592467872,29.377802979535,29.1511170401391,29.1181939348066,29.0865037467306,29.0895424222494,29.1070909730399,29.1058830563195,29.046602112161,28.8703528534984,28.5483167564678,28.0447808698781,27.5165944374349,27.2585969738652,27.2039638039194,27.0823103578894,26.7608230172573,26.3035408338092,25.8108069288443,25.1837142898555,24.5055610534245,23.8757302658394,23.1960188001106,22.4399405274278,21.7372841370199,21.1459924556536
St. Martin (French part),MAF,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7341.88065591613,7405.96258375281,7847.55485645828,8152.40380632748,8027.87100565958,8633.93975553446,8736.26132047773,9043.58825841358,9422.64116533986,9692.4567923777,9867.07263733103,10054.7671379743,10609.737695084,11353.8977850817,11873.5642109779,12230.409589094,13158.5063402057,13669.7347122917,13788.2512391088,13657.1513741302,13110.1104225979,13103.1504507659,13332.3837555931,13741.1682615144,13982.9803207693,14430.1874079875,15102.0615221248,15380.9585924431,15909.7947137199,16069.5648847077,15511.8694097233,15673.737036819,16857.9972527978,17915.2798874103
St. Vincent and the Grenadines,VCT,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,49.0878406484354,49.603987556396,49.9526854586643,50.1940476996322,50.2740037866379,50.2011038854582,50.0960116182126,49.9724523743934,49.8216868476428,49.6139035891522,49.3347484739841,48.987452231216,48.5608746312319,48.0384990851071,47.405817302322,46.6574251897631,45.8613872733003,45.0885790386639,44.3839394552668,43.7629524286242,43.1635800315409,42.389581340321,41.5036683230327,40.7301885416287,40.0822082942459,39.5462803918652,39.0903867562035,38.68417874126,38.296059352847,37.9074871237853,37.5019446605178,36.9564639120411,36.3190736741697,35.7279904243054,35.1726952393072,34.6169005202585,34.0220753255957,33.40275559717,32.7763884570072,32.1655869362118,31.6072487644152,31.105850881284,30.606128718064,30.0796583796018,29.526008480785,28.9483901198206,28.3177700098271,27.6325525157006,26.955414243692,26.3170353106123,25.725133225076,25.1857133000621,24.7212790170517,24.3257328990228,23.9734548039509,23.6485978850886,23.3356140143919,23.0339606910567,22.7511267518676,22.4978198401693,22.2784507681648,22.0924548556531,21.925010221506,21.7018568253157
St. Vincent and the Grenadines,VCT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Fixed broadband subscriptions (per 100 people),IT.NET.BBND.P2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.071365,0.95812,1.0129,1.16985,3.24322,5.01544,7.14779,8.43391,10.4128,11.3697,12.1163,12.5221,13.5053,13.6848,15.8564,20.5597,18.2401,23.4575,20.8463,23.8906,27.102,28.9967,30.4936
St. Vincent and the Grenadines,VCT,Average precipitation in depth (mm per year),AG.LND.PRCP.MM,..,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,1583,..,..
St. Vincent and the Grenadines,VCT,"International tourism, number of arrivals",ST.INT.ARVL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,218000,216000,200000,202000,223000,256000,254000,247000,242000,262000,256000,306000,328000,250000,271000,231000,208000,200000,200000,205000,207000,227000,303000,356000,392000,..,..,..,..
St. Vincent and the Grenadines,VCT,"International tourism, number of departures",ST.INT.DPRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Multidimensional poverty headcount ratio (World Bank) (% of population),SI.POV.MPWB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.943,26.394,26.851,27.314,27.781,28.252,28.729,29.21,29.697,30.187,30.683,31.182,31.687,32.195,32.708,33.225,33.747,34.271,34.8,35.333,35.87,36.409,36.953,37.5,38.05,38.602,39.158,39.717,40.28,40.843,41.409,41.949,42.306,42.663,43.021,43.38,43.741,44.1,44.461,44.823,45.186,45.548,45.914,46.283,46.656,47.032,47.412,47.794,48.18,48.569,48.961,49.356,49.754,50.154,50.558,50.964,51.373,51.784,52.198,52.614,53.032,53.452,53.875,54.299
Sudan,SDN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2547.5283203125,2689.00756835938,2821.2822265625,2901.94653320313,2861.14086914063,2953.58447265625,3053.18188476563,3522.53002929688,3592.4150390625,3615.02075195313,3734.25073242188,3866.24243164063,3989.02783203125,4128.42236328125,4224.50537109375,4336.41015625,4480.041015625,4587.91015625,4615.23291015625,4350.43212890625,4385.50634765625,4664.642578125,4353.8642578125,4336.50634765625,4414.4541015625,4361.12744140625,4374.15771484375,4264.11767578125,4019.45043945313,3819.75415039063,3581.0107421875,3420.45190429688,3299.73510742188,2827.73266601563
Sudan,SDN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,46.2523010221928,46.3475387321932,46.4454335732084,46.5763450181871,46.7446454666046,46.9059622494495,47.0540757104782,47.2073833632091,47.3442295417867,47.4666074541236,47.5814084051811,47.6938441866219,47.7887596352737,47.8351214566701,47.783784409846,47.6705779833197,47.5755682627071,47.4748619676888,47.3632472332149,47.2568784597567,47.1508168668695,47.0513238769925,46.9943663425449,46.9922685202027,47.0457851645091,47.1277008010705,47.2369123194637,47.3854134776439,47.5539151772565,47.6997118884193,47.7811173982923,47.8263877051388,47.8428261410397,47.7748819430868,47.5639975825893,47.2479607869303,46.8624700143633,46.4097667280108,45.932982247955,45.4480353209908,44.9692519875357,44.5585669797481,44.2353548479201,43.9381943516432,43.5875342045005,43.1693591636792,42.7693979242421,42.4508569943352,42.2313666689734,42.0932446748536,42.1141366818956,42.259147830041,42.3339648880744,42.3346990147053,42.2010386143302,41.9807806298249,41.7744073983582,41.5313309584298,41.3281283278275,41.2331332188798,41.1776527376411,41.0858547692635,40.9294363697355,40.7061694436173
Sudan,SDN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.6,..,..,..,..,15.3,..,..,..,..,..,..,..,..,..
